,ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address  (Unit #),Registered Address  (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
42,,,2025-11-18,LIGHTHOUSE EDUCARE PTE. LTD.,LIGHTHOUSE EDUCARE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,27-06-2014,201418791N,88911,0,,,,https://jollyowlsh.com/,SME,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,200 CANBERRA DRIVE,63,767962,21 WOODLANDS CLOSE PRIMZ BIZHUB 01-13 Singapore 737854,63,767962,,,,,65 6369 9572,info@jollyowlsh.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
43,,,2025-11-18,SEEDS LEARNING PLACE @ TIDES PTE. LTD.,SEEDS LEARNING PLACE @ TIDES,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,18-09-2004,200411967K,88911,88912,,,,https://seedslearninggroup.com/,SME,https://www.facebook.com/157344034449701/,https://www.instagram.com/seeds_learning/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,252 TEMBELING ROAD,07,423731,252 TEMBELING ROAD TEMBELING CENTRE 02-07 Singapore 423731,07,423731,,,,,65 6247 7271,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
44,,,2025-11-18,IRIS COUNSELLING,IRIS COUNSELLING,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,16-12-2020,53425771B,88991,0,,,,,SME,,https://www.instagram.com/iriscounsellingservices/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,22 SIN MING LANE,76,573969,22 Sin Ming Lane Midview City Virtual Business Address 06-76 Singapore 573969,76,573969,,,,,65 9011 9307,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
45,,,2025-11-18,FUN WITH ABACUS SCHOOL PTE. LTD.,FUN WITH ABACUS SCHOOL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,11-01-2017,201701183N,85509,46900,,,,https://funwithabacus.com/,SME,https://www.facebook.com/FunWithAbacus,https://www.instagram.com/funwithabacus/,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,34 CASSIA CRESCENT,80,390034,1 BROOKE ROAD KATONG PLAZA 02-45 Singapore 429979,80,390034,,,,,65 9786 5383,course@funwithabacus.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
46,,,2025-11-18,MPM EDUCATION,MPM EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,12-09-2022,53456080J,85509,0,,,,https://sg.mpmmath.com/,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,133 NEW BRIDGE ROAD,09,59413,2 HAVELOCK ROAD HAVELOCK2 07-13 Singapore 059763,09,59413,,,,,65 6253 8260,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
47,,,2025-11-18,LITTLE SMALL WONDER,LITTLE SMALL WONDER,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,19-05-2014,53262022D,88911,0,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,100G PASIR PANJANG ROAD,18,118523,100G PASIR PANJANG ROAD INTERLOCAL CENTRE 05-18 Singapore 118523,18,118523,,,,,65 6786 0066,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
48,,,2025-11-18,THE CONFERENCE BOARD (SINGAPORE) LTD.,THE CONFERENCE BOARD,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,06-08-2010,201016622N,85509,94999,,,,https://conference-board.org/,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,21 COLLYER QUAY,01,49320,22 CROSS STREET CROSS STREET EXCHANGE 01-01 Singapore 048421,01,49320,,,,,65 8298 3403,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
49,,,2025-11-18,LITTLE GEMS PRESCHOOL PTE. LTD.,LITTLE GEMS PRESCHOOL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,11-11-2015,201540228R,88912,49212,,,,https://bloomberrykids.com/,SME,,https://www.instagram.com/little_gems_preschool/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,310B PUNGGOL WALK,574,822310,3 ANG MO KIO STREET 62 LINK@AMK 01-63 Singapore 569139,574,822310,,,,,65 8043 4853,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
50,,,2025-11-18,OUT OF THE BOX ACADEMY PTE. LTD.,OUT OF THE BOX ACADEMY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,31-10-2018,201837097M,88912,85409,,,,https://outoftheboxacademy.com/,SME,https://www.facebook.com/outofboxacademy/,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,733 BUKIT TIMAH ROAD,07,269748,733 BUKIT TIMAH ROAD SECOND AVENUE JUNCTION 02-07 Singapore 269748,07,269748,,,,,65 6339 3075,enquiries@outofbox.com.sg,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
51,,,2025-11-18,ACES IN THE POCKET LEARNING CENTRE,ACES IN THE POCKET LEARNING CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,03-09-2022,53455665E,85509,0,,,,,SME,https://www.facebook.com/p/Aces-in-the-Pocket-Learning-Centre-100090953899930/,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,587 BUKIT TIMAH ROAD,13,269707,587 BUKIT TIMAH ROAD CORONATION PLAZA 03-13 Singapore 269707,13,269707,,,,,65 8218 1336,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
52,,,2025-11-18,PAPERFLEX CHINESE TUITION,PAPERFLEX CHINESE TUITION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,17-05-2023,53467580L,85509,47109,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,23 WOODLANDS INDUSTRIAL PARK E1,01,757741,23 WOODLANDS INDUSTRIAL PARK E1 ADMIRALTY INDUSTRIAL PARK 04-01 Singapore 757741,01,757741,,,,,65 8777 2168,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
53,,,2025-11-18,MIND STRETCHER LEARNING CENTRE (HOUGANG) PTE. LTD.,MIND STRETCHER LEARNING CENTRE HOUGANG,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,13-12-2008,200823109E,85509,0,,,,https://mindstretcher.com/,SME,https://www.facebook.com/MindStretcherEducation,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,37 JALAN PEMIMPIN,01,577177,37 JALAN PEMIMPIN MAPEX 08-01 Singapore 577177,01,577177,,,,,65 6881 0020,hougang@mindstretcher.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
54,,,2025-11-18,WISE LEARNERS PRIVATE LIMITED,WISE LEARNERS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,18-11-2003,200311741G,85509,85409,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,1 TAMPINES CENTRAL 5,15,529508,1 TAMPINES CENTRAL 5 CPF TAMPINES BUILDING 03-15 Singapore 529508,15,529508,,,,,65 6219 2777,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
55,,,2025-11-18,SINO-SINGAPORE INTERNATIONAL EDUCATION ASSOCIATION PTE. LTD.,SINO- EDUCATION ASSOCIATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,24-10-2023,202342362G,85501,0,,,,http://www.sie.com.sg/,Startbud,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,27 HILLVIEW AVENUE,11,669559,27 HILLVIEW AVENUE HILLVIEW HEIGHTS 03-11 Singapore 669559,11,669559,,,,,65 6226 2688,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
56,,,2025-11-18,CANINE SOLUTIONS PTE. LTD.,CANINE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,11-05-2016,201612737M,96094,96095,,,,https://caninesolutions.sg/,SME,,https://www.instagram.com/caninesolutionssingapore/,,,LOCAL COMPANY,Services,Services,Other Personal Service Activities,"B2C, Offline",,,,,,118 TEMBELING ROAD,,423617,"118, TEMBELING ROAD Singapore 423617",,423617,,,,,65 6802 4513,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
57,,,2025-11-18,BLOOM EDUCARE PTE. LTD.,BLOOM EDUCARE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,01-11-2002,200209525E,88911,0,,,,https://babyment.com/,SME,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,86 JALAN PERGAM,,488362,86 JALAN PERGAM EAST VIEW GARDEN Singapore 488362,,488362,,,,,65 6545 6010,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
58,,,2025-11-18,THE ACADEMIC PEOPLE PTE. LTD.,THE ACADEMIC PEOPLE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,25-11-2022,202242088K,85509,70201,,,,https://tip.com.sg/,Startbud,https://www.facebook.com/theimmigrationpeople,https://www.instagram.com/theimmigrationpeople/,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,10 ANSON ROAD,01,079903,10 ANSON ROAD INTERNATIONAL PLAZA 32-01 Singapore 079903,01,079903,,,,,65 9758 2540,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
59,,,2025-11-18,DEVLABS CODING CENTRE PTE. LTD.,DEVLABS CODING CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,19-04-2022,202213491G,85509,0,,,,http://devlabs.sg/,SME,https://www.facebook.com/devlabs.sg/,https://www.instagram.com/devlabs.sg/,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,67 UBI ROAD 1,08,408730,67 UBI ROAD 1 OXLEY BIZHUB 10-08 Singapore 408730,08,408730,,,,,65 8428 6237,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
60,,,2025-11-18,LEAGUE OF LEARNERS ACADEMY PTE. LTD.,LEAGUE OF LEARNERS ACADEMY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,17-03-2015,201507064R,85509,85409,,,,https://leagueoflearners.sg/,SME,https://www.facebook.com/LeagueOfLearners.sg,https://www.instagram.com/leagueoflearners/,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,638 JURONG WEST STREET 61,1O,640638,638 JURONG WEST STREET 61 PIONEER MALL 02-1O Singapore 640638,1O,640638,,,,,65 9826 2732,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
61,,,2025-11-18,GLOBAL EDUTECH HOLDINGS PTE. LTD.,EDUTECH,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,08-01-2018,201801009G,85509,0,,,,https://global-eduhub.com/,SME,https://www.facebook.com/GlobalEduHub,,https://sg.linkedin.com/in/global-eduhub-marketing-b58a48183,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,77 ROBINSON ROAD,00,68896,77 ROBINSON ROAD ROBINSON 77 16-00 Singapore 068896,00,68896,,,,,65 6550 5070,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
62,,,2025-11-18,SHINE STAR TRAINING HOUSE LLP,SHINE STAR TRAINING HOUSE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,18-11-2015,T15LL1921F,85509,0,,,,https://shinestar.com.sg/,SME,https://www.facebook.com/ShineStarTC/,,,,LIMITED LIABILITY PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,941 HOUGANG STREET 92,01,530941,941 HOUGANG STREET 92 10-01 Singapore 530941,01,530941,,,,,65 9028 7508,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
63,,,2025-11-18,MONTESSORI CHILDREN'S HOUSE PTE LTD,MONTESSORI CHILDRENS HOUSE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,05-05-1989,198901801N,88911,85101,,,,https://montessorich.com.sg/,SME,,https://www.instagram.com/montessorichildrenshousesg/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,886 OLD HOLLAND ROAD,,278685,886 OLD HOLLAND ROAD Singapore 278685,,278685,,,,,65 6468 8372,enquiries.mch@gmail.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
64,,,2025-11-18,TANGS ACADEMY,TANGS ACADEMY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,07-07-2023,53470126D,85509,0,,,,,Startbud,https://www.facebook.com/tangsacademy/,https://www.instagram.com/tangsacademy/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,275A BISHAN STREET 24,118,571275,275A BISHAN STREET 24 NATURA LOFT 39-118 Singapore 571275,118,571275,,,,,65 8068 2794,hello@tangsacademy.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
65,,,2025-11-18,GOLDFISH STUDIOS,GOLDFISH STUDIOS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,20-08-2013,53243464A,85509,0,,,,https://goldfishstudios.com.sg/,SME,https://www.facebook.com/goldfish.studios.sg/,,https://sg.linkedin.com/company/goldfishstudios,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,9 HOLLAND AVENUE,72,272009,9 HOLLAND AVENUE 06-72 Singapore 272009,72,272009,,,,,65 9459 9365,hello@goldfishstudios.com.sg,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
66,,,2025-11-18,SHAWS CDLC @ MOUNTBATTEN PTE. LTD.,SHAWS CDLC @ MOUNTBATTEN,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,03-01-2008,200800282Z,88911,0,,,,https://shaws.com.sg/,SME,https://www.facebook.com/ShawsPreschool,https://www.instagram.com/shawspreschool/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,12 TAI SENG LINK,01,534233,12 TAI SENG LINK 05-01 Singapore 534233,01,534233,,,,,65 6440 9192,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
67,,,2025-11-18,MAPLEBEAR KIDS' KINGDOM PTE. LTD.,MAPLEBEAR KIDS KINGDOM,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,12-08-2015,201531669N,88911,49212,,,,https://www.maplebear.sg/katong/,SME,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,451 JOO CHIAT ROAD,01,427664,451 JOO CHIAT ROAD KATONG POINT 04-01 Singapore 427664,01,427664,,,,,65 6247 7871,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
68,,,2025-11-18,KIDS' STAR CHILD DEVELOPMENT CENTRE (S) PTE LTD,KIDS STAR CHILD DEVELOPMENT CENTRE S,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,09-09-1992,199204856C,88911,0,,,,,SME,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,151 STEVENS ROAD,04,257872,565 ANG MO KIO AVENUE 3 MIDVIEW CITY 01-3431 Singapore 560565,04,257872,,,,,65 6452 0231,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
69,,,2025-11-18,DOWELL INTERNATIONAL EDUCATION CONSULTANTS,DOWELL EDUCATION CONSULTANTS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,11-07-2011,53195482W,85501,85409,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,833 YISHUN STREET 81,402,760833,833 YISHUN STREET 81 07-402 Singapore 760833,402,760833,,,,,65 6778 5132,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
70,,,2025-11-18,EXCEEDBIZ PTE. LTD.,EXCEEDBIZ,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,04-11-2024,202445168R,85509,46522,,,,http://www.exceedone.com.sg/,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,86B LORONG MELAYU,,417019,86B LORONG MELAYU Singapore 417019,,417019,,,,,65 6735 3977,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
71,,,2025-11-18,GERMINATE LEARNING PTE. LTD.,GERMINATE LEARNING,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-01-2022,202202723H,85509,85402,,,,https://germinate.co/,SME,https://www.facebook.com/sciencedadsg,https://www.instagram.com/sciencedadsg/,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,60 PAYA LEBAR ROAD,54,409051,7 TEMASEK BOULEVARD SUNTEC TOWER ONE 12-07 Singapore 038987,54,409051,,,,,65 9652 0270,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
72,,,2025-11-18,SMART BERRIIS @KOVAN PTE. LTD.,SMART BERRIIS @KOVAN,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,09-03-2017,201706689N,88911,85509,,,,https://www.mycareersfuture.gov.sg/job/accounting/admin-assistant-smart-berriis-kovan-5372430216c6b260449d95c21c4aafc2,SME,https://facebook.com/america.montessori.3,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,17J JALAN HOCK CHYE,,538202,17J JALAN HOCK CHYE Singapore 538202,,538202,,,,,65 6513 5009,contact@smartberriis.com.sg,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
73,,,2025-11-18,WHARTON PRESCHOOL PTE. LTD.,WHARTON PRESCHOOL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,31-10-2011,201132007K,88911,0,,,,https://whartonpreschool.com/,SME,https://www.facebook.com/WhartonPreschool,https://www.instagram.com/wharton_preschool/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,207 HENDERSON ROAD,05,159550,207 HENDERSON ROAD HENDERSON INDUSTRIAL PARK 03-05 Singapore 159550,05,159550,,,,,65 6755 3218,enquiry@whartonpreschool.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
74,,,2025-11-18,EPIGAMI PTE. LTD.,EPIGAMI,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,03-10-2013,201326916W,85509,0,,,,https://epigami.com/,SME,,,https://sg.linkedin.com/company/epigami,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,7 WEST COAST PLACE,,127560,"7, WEST COAST PLACE, WEST COAST GARDENS Singapore 127560",,127560,,,,,65 6513 9528,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
75,,,2025-11-18,CHINESE LANGUAGE CENTRE PTE. LTD.,CHINESE LANGUAGE CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,10-10-2020,202032070E,85509,0,,,,https://www.mycareersfuture.gov.sg/job/education-training/language-teacher-chinese-language-centre-d8e17c7e8c374fe2e84da7b5d3185c7f,SME,https://www.facebook.com/chineselanguagecentre.cn,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,1 WEST COAST DRIVE,89,128020,1 WEST COAST DRIVE NEWEST 01-53 Singapore 128020,89,128020,,,,,65 8112 9377,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
76,,,2025-11-18,A*ERS EDUCATION HUB PTE. LTD.,AERS EDUCATION HUB,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,13-12-2011,201135488K,85509,0,,,,https://astarerseducationhub.weebly.com/,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,236 YISHUN RING ROAD,1022,760236,236 YISHUN RING ROAD YISHUN HEARTS 01-1022 Singapore 760236,1022,760236,,,,,65 6757 4177,jenns.tuition@gmail.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
77,,,2025-11-18,POSSO PRESCHOOL@JURONG EAST PTE. LTD.,POSSO PRESCHOOL@JURONG EAST,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,19-09-2014,201427856N,88911,0,,,,https://possopreschool.com/,SME,https://www.facebook.com/possopreschool,https://www.instagram.com/possopreschool/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,82 UBI AVENUE 4,03,408832,82 UBI AVENUE 4 EDWARD BOUSTEAD CENTRE 05-03 Singapore 408832,03,408832,,,,,65 6569 4131,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
78,,,2025-11-18,ACE EXPERTS PTE. LTD.,ACE EXPERTS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,18-06-2014,201417765D,85509,0,,,,https://aceyourecons.sg/,SME,,,https://sg.linkedin.com/company/ace-professionals-pte-ltd-,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,1 QUEENSWAY,22,149053,135 MIDDLE ROAD BYLANDS BUILDING 02-13 Singapore 188975,22,149053,,,,,65 6291 1131,info@acexcellent.sg,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
79,,,2025-11-18,HIENS ALLIANCE PTE. LTD.,HIENS ALLIANCE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,04-10-2022,202235214W,85509,78104,,,,,SME,,https://www.instagram.com/hiens_alliance_pte_ltd/,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,531A UPPER CROSS STREET,98,051531,531A Upper Cross Street Hong Lim Complex Virtual Business Address 04-98 Singapore 051531,98,051531,,,,,65 9296 9467,admin@hiens-alliance.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
80,,,2025-11-18,THE SUNBIRD CHILD DEVELOPMENT CENTRE PTE. LTD.,THE SUNBIRD CHILD DEVELOPMENT CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,19-07-2002,200206272D,88911,0,,,,https://sunbird.com.sg/,SME,https://www.facebook.com/sunbirdsg/,https://www.instagram.com/sunbirdsg/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,122A SENGKANG EAST WAY,49,541122,122A SENGKANG EAST WAY RIVERVALE BANK 01-49 Singapore 541122,49,541122,,,,,65 6312 3138,careers@global-eduhub.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
81,,,2025-11-18,LUMIE LESSONS,LUMIE LESSONS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,20-10-2020,53422783W,85509,0,,,,https://lumielessons.com/,SME,https://www.facebook.com/lumielessons,https://www.instagram.com/lumielessons/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,2 JALAN DERUM,,759415,104 POTONG PASIR AVENUE 1 04-402 Singapore 350104,,759415,,,,,65 8316 6762,admin@lumielessons.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
82,,,2025-11-18,PARETO LEARNERS PTE. LTD.,PARETO LEARNERS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,12-07-2023,202327407E,85509,0,,,,https://paretolearners.com/,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,316C PUNGGOL WAY,697,823316,316C PUNGGOL WAY WATERWAY CASCADIA 07-697 Singapore 823316,697,823316,,,,,65 9765 1201,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
83,,,2025-11-18,OODLES LEARNING (BUKIT TIMAH) PTE. LTD.,OODLES LEARNING BUKIT TIMAH,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,01-10-2013,201326641W,85509,0,,,,https://oodleslearning.com/,SME,https://www.facebook.com/oodleslearning,https://www.instagram.com/oodleslearning/,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,601 MACPHERSON ROAD,15,368242,601 MACPHERSON ROAD SIM LIAN 06-15 Singapore 368242,15,368242,,,,,65 9788 0537,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
84,,,2025-11-18,JULIA GABRIEL PRESCHOOL,JULIA GABRIEL PRESCHOOL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,25-04-2024,53484678E,88911,0,,,,http://www.juliagabriel.com.my/,Startbud,https://www.facebook.com/JuliaGabrielPreschoolSingapore/,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,583 ORCHARD ROAD,00,238884,583 ORCHARD ROAD FORUM 04-00 Singapore 238884,00,238884,,,,,65 6346 6130,preschool@juliagabriel.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
85,,,2025-11-18,LINSY PTE. LTD.,LINSY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,01-03-2024,202408194G,85509,46900,,,,https://fortytwo.sg/,Startbud,https://www.facebook.com/fortytwo.sg,https://www.instagram.com/fortytwo.sg,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,133 HEMMANT ROAD,06,438686,160 Robinson Road Virtual Business Address 14-04 Singapore 068914,06,438686,,,,,65 8102 5282,franchise@linsy.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
